scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
9,coherent_smooth,1,0.8500000238418579,0.8,1.2000000000000002,0.29319998621940613,0.7194000120673861,-0.13060001177447184,-0.2750714427403033,28,0.6160714285714286,0.03571428571428571,0.6785714285714286,0.4642857142857143,0.6785714285714286,0.6428571428571429,0.46598920500746577,-0.4805646729709284
9,coherent_smooth,1,0.8500000238418579,1.2000000000000002,1.6,0.29319998621940613,1.0656741228368547,0.21567409899499682,-0.25750003967020124,18,0.4027777777777778,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3843800784900917,-0.4523500981126145
9,coherent_smooth,1,0.8500000238418579,1.6,2.0,0.29319998621940613,1.0036319891611736,0.15363196531931558,-0.1657223649554772,18,0.5416666666666666,0.0,0.5,0.5,0.6111111111111112,0.5555555555555556,0.39886201760873286,-0.2805870859797979
9,coherent_smooth,1,0.8500000238418579,2.0,2.4000000000000004,0.29319998621940613,0.9504634794734773,0.1004634556316194,-0.11976185321807704,21,0.5476190476190477,0.0,0.6666666666666666,0.3333333333333333,0.5238095238095238,0.6666666666666666,0.4145413804335635,-0.5156713598030498
9,coherent_smooth,1,0.8500000238418579,2.4000000000000004,2.8000000000000003,0.29319998621940613,0.8021265034164701,-0.04787352042538779,-0.10578575587272455,28,0.5535714285714286,0.0,0.42857142857142855,0.42857142857142855,0.6785714285714286,0.6785714285714286,0.2869820106974261,-0.17660431427533888
9,coherent_smooth,1,0.8500000238418579,2.8000000000000003,3.2,0.29319998621940613,0.8981890109452334,0.04818898710337552,-0.11650028356638648,22,0.48863636363636365,0.045454545454545456,0.4090909090909091,0.5,0.6363636363636364,0.4090909090909091,0.3129138604362374,-0.5856463236451964
9,coherent_smooth,1,0.8500000238418579,3.2,3.6,0.29319998621940613,0.7480542159080505,-0.10194580793380738,-0.10720051717757884,25,0.65,0.0,0.68,0.4,0.8,0.72,0.2701234637378044,-0.2643450354781005
9,coherent_smooth,1,0.8500000238418579,3.6,4.0,0.29319998621940613,0.7265157489215627,-0.12348427492029526,-0.14005924934499223,17,0.5882352941176471,0.0,0.47058823529411764,0.5882352941176471,0.7058823529411765,0.5882352941176471,0.5407033216054579,-0.43367983517440034
10,coherent_smooth,0,1.0,0.0,0.4,0.1704999953508377,0.5441108914358276,-0.4558891085641725,-0.2108571307999747,35,0.5357142857142857,0.05714285714285714,0.5428571428571428,0.45714285714285713,0.6,0.5428571428571428,0.29412231114497717,-0.23752734542146475
10,coherent_smooth,0,1.0,0.4,0.8,0.1704999953508377,0.7787184073374822,-0.22128159266251785,-0.3653845420250526,26,0.6057692307692307,0.0,0.4230769230769231,0.5769230769230769,0.7692307692307693,0.6538461538461539,0.3858858793377351,-0.46770516147641594
10,coherent_smooth,0,1.0,0.8,1.2000000000000002,0.29319998621940613,0.8971086429513019,-0.10289135704869809,-0.46434778752534284,23,0.45652173913043476,0.08695652173913043,0.4782608695652174,0.2608695652173913,0.5217391304347826,0.5652173913043478,0.6164689734976603,-0.5773189323536526
10,coherent_smooth,0,1.0,1.2000000000000002,1.6,0.29319998621940613,1.2565595731139183,0.2565595731139183,-0.4499998986721039,16,0.3125,0.1875,0.25,0.25,0.3125,0.4375,0.2986230834875554,-0.15825508766771534
