scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
10,1,straight,,0.4,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.021453991883665615,0.02210916019976139,0.013323860242962837,3.2,80,1.2530035972595215,3.2,4.465728759765625,4.465728759765625,1.3955402374267578,0.5582160949707031,1.3955402374267578,0.5582160949707031,1.3955402374267578,0.4768313695386051,1.2657287597656248,0.01812131702899933,0.03436282873153684,1.265853894187699,-4.465728759765625,-0.017798811197280884,0.08781272569765289,0.5726833939552307,0.6316080689430237,0.5279104113578796,0.5609551668167114,0.5597321391105652,1.399330347776413,0.16444793343544006,5.887938022613525,0.2301064282655716
11,2,straight,,0.4,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.030188115009055584,0.02153010293841362,0.01196864154189825,3.2,80,1.097835898399353,3.2,4.31066370010376,4.31066370010376,1.347082406282425,0.53883296251297,1.347082406282425,0.53883296251297,1.347082406282425,0.3950044838324189,1.1106637001037596,0.027820322662591934,0.05134898573160171,1.110687110937774,-4.31066370010376,-0.007211625576019287,0.07200795808901031,0.685482919216156,0.6628473401069641,0.4727219343185425,0.5422554612159729,0.5403311848640442,1.3508279621601105,0.1654725968837738,6.282492160797119,0.23652710020542145
12,0,straight,,0.4,0.23185,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.050070683380259835,0.06909181922674179,0.06903918087482452,3.2,80,4.429875373840332,3.2,7.642411708831787,7.642411708831787,2.3882536590099335,0.9553014636039734,2.3882536590099335,0.9553014636039734,2.3882536590099335,1.9424304484093187,4.442411708831787,0.048686787486076355,0.09267573282122611,4.442725738247078,-7.642411708831787,-0.05282256007194519,0.2878601551055908,1.0764018297195435,1.0767840147018433,0.9310651421546936,0.9579522609710693,0.9579033851623535,2.394758462905884,0.30088916420936584,4.6779465675354,0.2614026367664337
13,1,straight,,0.4,0.23185,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.05301092910598453,0.06885337829589844,0.06880711764097214,3.2,80,4.47920560836792,3.2,7.69146728515625,7.69146728515625,2.403583526611328,0.9614334106445312,2.403583526611328,0.9614334106445312,2.403583526611328,2.010378344887495,4.49146728515625,0.05171012133359909,0.08173816166818142,4.492055387530139,-7.69146728515625,-0.072686105966568,0.3482365608215332,0.9681879878044128,0.9943118095397949,0.941538393497467,0.9636827111244202,0.9637385606765747,2.4093464016914368,0.30065712332725525,4.719491958618164,0.2593180537223816
14,2,straight,,0.4,0.23185,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.06682400130810265,0.06760196387767792,0.06755078583955765,3.2,80,4.2861833572387695,3.2,7.498414516448975,7.498414516448975,2.3432545363903046,0.9373018145561218,2.3432545363903046,0.9373018145561218,2.3432545363903046,1.885996625357866,4.298414516448974,0.06581437587738037,0.08301475644111633,4.299032978524498,-7.498414516448975,0.0729188323020935,0.24234825769533355,1.0578298568725586,1.0564213991165161,0.9171450734138489,0.9398394823074341,0.9397643804550171,2.3494109511375427,0.29940077662467957,4.712433815002441,0.2639502286911011
15,0,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.015102561156114249,0.009364458732306957,0.00918619055300951,3.2,80,3.850787878036499,3.2,7.063639163970947,7.063639163970947,2.207387238740921,0.8829548954963684,2.207387238740921,0.8829548954963684,2.207387238740921,1.6481180343729258,3.863639163970947,0.009774718433618546,0.02120429761707782,3.8636393514890037,-7.063639163970947,0.0012034773826599121,0.0379948616027832,0.9620019793510437,0.9596391320228577,0.8838678598403931,0.8850032687187195,0.8851510882377625,2.212877720594406,0.30238571763038635,4.340073585510254,0.23316219449043274
16,1,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.021789118511728493,0.009111857041716576,0.00894196704030037,3.2,80,4.088808059692383,3.2,7.30165958404541,7.30165958404541,2.2817686200141907,0.9127074480056763,2.2817686200141907,0.9127074480056763,2.2817686200141907,1.7162291745871303,4.10165958404541,0.018595192581415176,0.03304833471775055,4.101659584491244,-7.30165958404541,6.020069122314453e-05,0.027359310780660694,1.059180498123169,1.0081535577774048,0.9143252372741699,0.9152663946151733,0.9150637984275818,2.2876594960689545,0.30187132954597473,4.360976219177246,0.24230146408081055
17,2,straight,,0.4,0.2932,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.021550170974042583,0.00904144812375307,0.008850419893860817,3.2,80,4.077432632446289,3.2,7.2900567054748535,7.2900567054748535,2.2781427204608917,0.9112570881843567,2.2781427204608917,0.9112570881843567,2.2781427204608917,1.7626467967808244,4.090056705474853,0.01826099120080471,0.032561540603637695,4.090283466562504,-7.2900567054748535,0.04306924343109131,0.1428840796100064,0.9937803745269775,0.9880732893943787,0.9127192497253418,0.9135320782661438,0.9134032726287842,2.2835081815719604,0.30192819237709045,4.408372402191162,0.24156305193901062
18,0,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.029074684289143952,0.023009510710835457,0.01442092377692461,4.8,120,0.35232803225517273,4.8,5.168719291687012,5.168719291687012,1.076816519101461,0.6460899114608765,1.076816519101461,0.6460899114608765,1.076816519101461,0.22416690717667342,0.3687192916870119,0.026703888550400734,0.04532731622457504,0.3714555649871081,-5.168719291687012,-0.0450039803981781,0.16678435007204254,0.6897121071815491,0.7397817969322205,0.5874149799346924,0.6470427513122559,0.6476975083351135,1.0794958472251892,0.16344909369945526,6.300047397613525,0.26248621940612793
19,1,straight,,0.6,0.1705,,constant,nan,,0,0,2.143417663003602e-06,True,8.0,0.03940840835252184,0.023292146623134613,0.014061635360121727,4.8,120,0.13396112620830536,4.8,4.95315408706665,4.95315408706665,1.031907101472219,0.6191442608833313,1.031907101472219,0.6191442608833313,1.031907101472219,0.30491100646585223,0.15315408706665057,0.03767536208033562,0.07782551348209378,0.15322779948355567,-4.95315408706665,-0.004752695560455322,0.08575946489443023,0.785038411617279,0.7709454894065857,0.5396072864532471,0.6243224143981934,0.6205413937568665,1.034235656261444,0.16446594893932343,6.604069709777832,0.2631372809410095
