time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
4.4,0.2,0.21108926832675934,0.4,0.4497850835323334,0.0751613974571228,-0.24774840474128723,False
4.42,0.2,0.21125002205371857,0.4,0.4271073341369629,0.08835543692111969,-0.046232473105192184,False
4.44,0.2,0.21221508085727692,0.4,0.4299551546573639,0.06471060961484909,0.09365755319595337,False
4.46,0.2,0.21338419616222382,0.4,0.4087355136871338,0.08403024077415466,0.18600215017795563,False
4.48,0.2,0.2142116278409958,0.4,0.4111958146095276,0.09205473959445953,0.17526450753211975,False
4.5,0.2,0.21430929005146027,0.4,0.4251944124698639,0.0925845056772232,0.05090293660759926,False
4.5200000000000005,0.2,0.21402426064014435,0.4,0.44779595732688904,0.08096770942211151,0.16217073798179626,False
4.54,0.2,0.2135721743106842,0.4,0.46752673387527466,0.06709053367376328,0.16874989867210388,False
4.5600000000000005,0.2,0.21277989447116852,0.4,0.47726768255233765,0.05126004293560982,0.2091359943151474,False
4.58,0.2,0.211687371134758,0.4,0.4878951907157898,0.04832916334271431,0.19483700394630432,False
4.6000000000000005,0.2,0.2103414386510849,0.4,0.5006291270256042,0.04301618039608002,0.14657734334468842,False
4.62,0.2,0.2092185914516449,0.4,0.5103088021278381,0.03906848281621933,0.11664271354675293,False
4.64,0.2,0.20898839831352234,0.4,0.5097597241401672,0.029788844287395477,0.025646120309829712,False
4.66,0.2,0.20940829813480377,0.4,0.5117366313934326,0.037060052156448364,-0.16151240468025208,False
4.68,0.2,0.20999197661876678,0.4,0.4952314496040344,0.025397974997758865,-0.2494756579399109,False
4.7,0.2,0.2103550285100937,0.4,0.47787824273109436,0.029616158455610275,-0.23742972314357758,False
4.72,0.2,0.2101886123418808,0.4,0.4759620130062103,0.025400571525096893,-0.057545870542526245,False
4.74,0.2,0.2098483443260193,0.4,0.49474629759788513,0.0403970330953598,-0.08953642100095749,False
4.76,0.2,0.20957152545452118,0.4,0.5136333107948303,0.04958876222372055,-0.14472445845603943,False
4.78,0.2,0.20920825004577637,0.4,0.5333322286605835,0.06085226684808731,-0.17747576534748077,False
4.8,0.2,0.20860876142978668,0.4,0.5470685958862305,0.06637927889823914,-0.22583428025245667,False
4.82,0.2,0.20788154006004333,0.4,0.5622384548187256,0.05957578122615814,-0.2626826763153076,False
4.84,0.2,0.20740699768066406,0.4,0.5469740033149719,0.06219583749771118,-0.2755448818206787,False
4.86,0.2,0.20789997279644012,0.4,0.5363830924034119,0.07163795828819275,-0.24750331044197083,False
4.88,0.2,0.20911647379398346,0.4,0.5240228772163391,0.06558623909950256,-0.02414824068546295,False
4.9,0.2,0.21065309643745422,0.4,0.48833325505256653,0.06636272370815277,0.15922465920448303,False
4.92,0.2,0.21209603548049927,0.4,0.46598440408706665,0.061372462660074234,0.1440536379814148,False
4.94,0.2,0.2128579318523407,0.4,0.474063903093338,0.06757000088691711,-0.061897777020931244,False
4.96,0.2,0.21317629516124725,0.4,0.4936492145061493,0.05026645213365555,0.07441463321447372,False
4.98,0.2,0.21323326230049133,0.4,0.5148178339004517,0.04072517156600952,0.1891641765832901,False
5.0,0.2,0.2127532660961151,0.4,0.5163030028343201,0.020094476640224457,0.1957087516784668,False
5.0200000000000005,0.2,0.21167239546775818,0.4,0.5221689939498901,0.015300054103136063,0.2578858435153961,False
5.04,0.2,0.21012192964553833,0.4,0.518424928188324,0.009371690452098846,0.23804953694343567,False
5.0600000000000005,0.2,0.20842339098453522,0.4,0.5303909778594971,0.014285162091255188,0.24772804975509644,False
5.08,0.2,0.20755048096179962,0.4,0.5111828446388245,-0.005629986524581909,0.1416979432106018,False
5.1000000000000005,0.2,0.20755520462989807,0.4,0.5231893658638,0.010652679949998856,-0.08227404952049255,False
5.12,0.2,0.20817923545837402,0.4,0.5062939524650574,0.000690065324306488,-0.22872833907604218,False
5.14,0.2,0.20910800993442535,0.4,0.499150812625885,0.017463406547904015,-0.3336155414581299,False
5.16,0.2,0.20986710488796234,0.4,0.4708035886287689,0.0055503398180007935,-0.1411370486021042,False
5.18,0.2,0.21002084016799927,0.4,0.48105913400650024,0.0026118382811546326,0.018467124551534653,False
5.2,0.2,0.2098148763179779,0.4,0.4942060708999634,0.015672534704208374,-0.015043552964925766,False
5.22,0.2,0.20950952172279358,0.4,0.5227416157722473,0.026324396952986717,-0.07694371044635773,False
5.24,0.2,0.2089371234178543,0.4,0.5287132859230042,0.044055938720703125,-0.15518680214881897,False
5.26,0.2,0.208122119307518,0.4,0.5525047779083252,0.04475698992609978,-0.2979235053062439,False
5.28,0.2,0.20710168778896332,0.4,0.554998517036438,0.049941740930080414,-0.3188909888267517,False
5.3,0.2,0.20655415952205658,0.4,0.5468465685844421,0.04624556005001068,-0.3944529592990875,False
5.32,0.2,0.20669765770435333,0.4,0.5336663722991943,0.04448497295379639,-0.20889617502689362,False
5.34,0.2,0.20755599439144135,0.4,0.5256819725036621,0.038063693791627884,0.11224646866321564,False
5.36,0.2,0.2086869776248932,0.4,0.495444118976593,0.04684922844171524,0.28620973229408264,False
5.38,0.2,0.20972314476966858,0.4,0.470553457736969,0.04112333059310913,0.27538666129112244,False
5.4,0.2,0.2103494554758072,0.4,0.46733254194259644,0.0450131930410862,0.1395355761051178,False
5.42,0.2,0.2108161896467209,0.4,0.4863654673099518,0.03210380673408508,0.24288778007030487,False
5.44,0.2,0.21114647388458252,0.4,0.5074003338813782,0.015771474689245224,0.2786531448364258,False
5.46,0.2,0.21104420721530914,0.4,0.5161582231521606,0.003391280770301819,0.2715330421924591,False
5.48,0.2,0.21042141318321228,0.4,0.5175942182540894,-0.011482290923595428,0.31650450825691223,False
5.5,0.2,0.20938391983509064,0.4,0.5188078284263611,-0.008347630500793457,0.2611626386642456,False
