scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
6,procedural,0,0.44999998807907104,0.4,0.8,0.1704999953508377,0.6913901971232507,0.2413902090441796,0.12561292436045954,31,0.6854838709677419,0.0,0.8387096774193549,0.6451612903225806,0.7741935483870968,0.4838709677419355,0.4009085442369091,-0.3664770264157871
6,procedural,0,0.44999998807907104,0.8,1.2000000000000002,0.1704999953508377,0.7412357947656086,0.2912358066865376,0.2627856549450325,28,0.5892857142857143,0.0,0.6785714285714286,0.5357142857142857,0.5714285714285714,0.5714285714285714,0.41363601381154746,-0.5515146850820632
6,procedural,0,0.44999998807907104,1.2000000000000002,1.6,0.18802856547491892,0.4980491208178656,0.048049132738794596,0.3620712872175937,42,0.6071428571428571,0.0,0.5238095238095238,0.42857142857142855,0.8095238095238095,0.6666666666666666,0.42915696790475544,-0.5277631298665675
6,procedural,0,0.44999998807907104,1.6,2.0,0.29319998621940613,0.37103679635614717,-0.07896319172292385,0.31883011695573826,53,0.6792452830188679,0.0,0.6981132075471698,0.6037735849056604,0.7169811320754716,0.6981132075471698,0.623093819528473,-0.4309196624142792
6,procedural,0,0.44999998807907104,2.0,2.4000000000000004,0.29319998621940613,0.35985446481832434,-0.09014552326074668,0.23335690518787797,56,0.7366071428571429,0.0,0.7142857142857143,0.5892857142857143,0.8571428571428571,0.7857142857142857,0.26093643319587123,-0.3470917868423403
6,procedural,0,0.44999998807907104,2.4000000000000004,2.8000000000000003,0.29319998621940613,0.37964087837147265,-0.07035910970759841,0.11518819860692155,53,0.6981132075471698,0.0,0.7169811320754716,0.5849056603773585,0.6981132075471698,0.7924528301886793,0.2792070564804786,-0.2836912271891745
6,procedural,0,0.44999998807907104,2.8000000000000003,3.2,0.29319998621940613,0.4979212127625942,0.04792122468352318,0.12849931693076896,40,0.675,0.0,0.575,0.775,0.7,0.65,0.38956260019814437,-0.3059863912852967
6,procedural,0,0.44999998807907104,3.2,3.6,0.29319998621940613,0.36099782310150286,-0.08900216497756817,0.0946101268088355,54,0.7037037037037037,0.0,0.7407407407407407,0.6481481481481481,0.5925925925925926,0.8333333333333334,0.43764244607858815,-0.3059654087460457
6,procedural,0,0.44999998807907104,3.6,4.0,0.29319998621940613,0.29473389615846235,-0.1552660919206087,-0.0013728627992253583,43,0.7325581395348837,0.0,0.8604651162790697,0.6744186046511628,0.5116279069767442,0.8837209302325582,0.38722850669077435,-0.25560050939258155
7,procedural,1,0.44999998807907104,0.0,0.4,0.1704999953508377,0.52518595475849,0.07518596667941893,-0.031499996919185036,40,0.525,0.175,0.625,0.45,0.525,0.5,0.76717525317969,-0.056714946882372844
7,procedural,1,0.44999998807907104,0.4,0.8,0.1704999953508377,0.6384157980642011,0.18841580998513005,0.12435487954847244,31,0.717741935483871,0.0,0.7419354838709677,0.7741935483870968,0.7741935483870968,0.5806451612903226,0.6228919230428261,-0.3887376204545724
