scenario_id,repeat,path_shape,reference_demo,requested_speed,requested_height,transition_fraction,height_profile,height_segment_m,height_schedule,target_height_changes,target_height_changes_before_failure,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,height_abs_error_mean,target_progress_m,target_path_index,terminal_position_error_m,route_target_progress_m,route_final_progress_m,route_furthest_progress_m,route_completion_ratio,route_horizon_mean_speed_m_s,route_horizon_speed_ratio,route_active_mean_speed_m_s,route_active_speed_ratio,route_schedule_mae_m,route_final_schedule_error_m,route_cross_track_rmse_m,route_cross_track_p95_m,route_terminal_position_error_m,final_relative_x_m,final_relative_y_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
30,0,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.016928582622250908,0.02298947237432003,0.01645207777619362,4.8,117,0.45170652866363525,4.8,5.260314464569092,5.260314464569092,1.0958988467852275,0.6575393080711365,1.0958988467852275,0.6575393080711365,1.0958988467852275,0.190535873078272,0.460314464569092,0.012198572047054768,0.020560498535633083,0.45965464106127696,-5.145806789398193,0.22856426239013672,0.1025386492358609,0.6355636119842529,0.6956894397735596,0.6410811543464661,0.6592928171157837,0.6593796014785767,1.0989660024642944,0.1612744927406311,5.720533847808838,0.2471950799226761
31,1,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.0278325870211676,0.022911373525857925,0.01629728078842163,4.8,117,0.3543951213359833,4.8,5.162929058074951,5.162929058074951,1.0756102204322815,0.6453661322593689,1.0756102204322815,0.6453661322593689,1.0756102204322815,0.1831763326843572,0.36292905807495135,0.025204017758369446,0.048343721218407146,0.36233270963447983,-5.048721790313721,0.23742085695266724,0.13678414026369293,0.6480092406272888,0.7069814205169678,0.6248050928115845,0.6510671973228455,0.6476917862892151,1.0794863104820251,0.16142040491104126,5.586642742156982,0.25046825408935547
32,2,s_curve,,0.6,0.1705,,constant,nan,,0,0,0.19313717444465053,True,8.0,0.0317846090469385,0.02352292463183403,0.016752999275922775,4.8,117,0.2983676493167877,4.8,5.106286525726318,5.106286525726318,1.0638096928596497,0.6382858157157898,1.0638096928596497,0.6382858157157898,1.0638096928596497,0.20389808688125577,0.30628652572631854,0.029397116973996162,0.07489573247730731,0.3063378102072435,-4.995662689208984,0.26363909244537354,0.030791282653808594,0.7206689119338989,0.6956263780593872,0.6344345808029175,0.6527521014213562,0.6407067775726318,1.0678446292877197,0.1615021824836731,5.3423285484313965,0.23891082406044006
33,0,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,4.66,0.2786352611744533,0.018464799970388412,0.00968847330659628,4.8,117,4.707954406738281,4.8,4.082515239715576,4.301631450653076,0.8505240082740784,0.510314404964447,0.8505240082740784,0.8760762316986215,1.460127052831036,0.6136789535606447,-0.7174847602844237,0.2653668224811554,0.09101552069187163,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,1.0308215618133545,0.922840416431427,0.9396787881851196,0.9312169551849365,1.552028258641561,0.2954743206501007,8.167115211486816,0.3071399927139282
34,1,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,3.38,0.22652168173910503,0.020558496937155724,0.011492221616208553,4.8,117,4.707954406738281,4.8,2.665351390838623,2.905907154083252,0.5552815397580465,0.3331689238548279,0.5552815397580465,0.7885655002481133,1.3142758337468556,0.3458833864327443,-2.1346486091613768,0.20846912264823914,0.09206947386264801,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,1.0093976259231567,0.8632388114929199,0.8786484003067017,0.8712544441223145,1.4520907402038574,0.29253605008125305,8.69666862487793,0.30735182762145996
35,2,s_curve,,0.6,0.2932,,constant,nan,,0,0,0.19313717444465053,False,2.82,0.20735508143635512,0.024313662201166153,0.012837185524404049,4.8,117,4.707954406738281,4.8,2.087306499481201,2.302478551864624,0.43485552072525024,0.26091331243515015,0.43485552072525024,0.7401796097451069,1.2336326829085116,0.25938782959755063,-2.7126935005187987,0.19204437732696533,0.17210757732391357,4.700035398020583,0.0,0.0,0.05838131904602051,0.0,0.9626500606536865,0.8134775161743164,0.8514764904975891,0.8342463970184326,1.3904106616973877,0.29184889793395996,10.38241195678711,0.31434717774391174
36,0,right_angle,,0.2,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.053453035715698025,0.020843366160988808,0.011055990122258663,1.6,32,1.3708971738815308,1.6,3.1928560733795166,3.1928560733795166,1.9955350458621979,0.3991070091724396,1.9955350458621979,0.3991070091724396,1.9955350458621979,0.6838892483538389,1.5928560733795165,0.05170673504471779,0.10329599976539611,1.3708971082976165,-2.050234079360962,-1.2948546409606934,0.03193957010378082,0.33656400442123413,0.4962734878063202,0.21330058574676514,0.44459640979766846,0.4097554683685303,2.0487773418426514,0.16774483025074005,6.8473687171936035,0.20738394558429718
37,1,right_angle,,0.2,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.0522554269453829,0.020109718665480614,0.01092833187431097,1.6,32,1.399705410003662,1.6,3.2753379344940186,3.2753379344940186,2.0470862090587616,0.4094172418117523,2.0470862090587616,0.4094172418117523,2.0470862090587616,0.7330015778672694,1.6753379344940185,0.05030683055520058,0.10751604996621608,1.399705361229672,-2.132715940475464,-1.2943682670593262,0.07049924532045562,0.2671879529953003,0.5042873620986938,0.26013725996017456,0.4386577308177948,0.41496026515960693,2.0748013257980347,0.1665550172328949,6.61199951171875,0.21170766651630402
38,2,right_angle,,0.2,0.1705,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.04646078490072274,0.02056601084768772,0.011258035898208618,1.6,32,1.368721604347229,1.6,3.223449230194092,3.223449230194092,2.0146557688713074,0.4029311537742615,2.0146557688713074,0.4029311537742615,2.0146557688713074,0.678880225020647,1.6234492301940917,0.0442206934094429,0.10121464505791664,1.3687215811738898,-2.080827236175537,-1.2814851999282837,0.12872869173158843,0.14775897562503815,0.4911225140094757,0.23289650678634644,0.43115872144699097,0.407246470451355,2.036232352256775,0.1659226268529892,6.503293991088867,0.21046198904514313
39,0,right_angle,,0.2,0.2932,,constant,nan,,0,0,0.6934091747331685,True,8.0,0.07198816437826927,0.007706050295382738,0.006833262275904417,1.6,32,1.3268303871154785,1.6,3.470280647277832,3.470280647277832,2.168925404548645,0.433785080909729,2.168925404548645,0.433785080909729,2.168925404548645,1.001236984050274,1.870280647277832,0.07068537920713425,0.166427433490753,1.3268304333424126,-2.3276586532592773,-1.1095008850097656,2.9196319580078125,0.6517158150672913,0.5052408576011658,0.32619965076446533,0.5024964809417725,0.4467066824436188,2.233533412218094,0.2990524172782898,4.777832984924316,0.1845061033964157
